,Codigo Piloto,Aerolínea,Origen,Destino,Minutos de retraso,OnTime,Piloto
1824,43579,2,MIA,HHN,-40,B,Jonh Pierson
1825,43579,2,MIA,HHN,0,A,Jonh Pierson
1827,43579,6,SAP,HAJ,-60,C,Jonh Pierson
1829,43579,1,TEG,SAP,-10,A,Jonh Pierson
1830,43579,4,MIA,SAP,20,A,Jonh Pierson
1831,43579,9,FLL,MIA,30,A,Jonh Pierson
1832,43579,4,FLL,MIA,-30,A,Jonh Pierson
1833,43579,3,SAP,FLL,-30,A,Jonh Pierson
1834,43579,3,HHN,HAJ,0,A,Jonh Pierson
1835,43579,4,HHN,HAJ,-20,A,Jonh Pierson
1837,43579,5,HAJ,SAP,-40,B,Jonh Pierson
1839,43579,6,SAP,HHN,0,A,Jonh Pierson
1840,43579,6,TEG,SAP,-70,C,Jonh Pierson
1842,43579,7,FLL,MIA,0,A,Jonh Pierson
1843,43579,10,FLL,SAP,60,C,Jonh Pierson
1844,43579,4,HAJ,TEG,10,A,Jonh Pierson
1845,43579,5,HAJ,MIA,10,A,Jonh Pierson
1847,43579,2,SAP,TEG,-40,B,Jonh Pierson
1848,43579,4,HAJ,SAP,10,A,Jonh Pierson
1849,43579,5,SAP,HHN,70,C,Jonh Pierson
1850,43579,3,SAP,MIA,0,A,Jonh Pierson
1852,43579,7,MIA,TEG,-20,A,Jonh Pierson
1855,43579,3,HAJ,TEG,20,A,Jonh Pierson
1856,43579,9,HAJ,SAP,-10,A,Jonh Pierson
1857,43579,3,FLL,HHN,-10,A,Jonh Pierson
1858,43579,1,TEG,HHN,-10,A,Jonh Pierson
1859,43579,3,HAJ,SAP,20,A,Jonh Pierson
1860,43579,10,FLL,HAJ,-90,C,Jonh Pierson
1861,43579,7,SAP,MIA,10,A,Jonh Pierson
1862,43579,10,HAJ,SAP,50,B,Jonh Pierson
1863,43579,3,SAP,TEG,20,A,Jonh Pierson
1865,43579,9,SAP,HHN,-10,A,Jonh Pierson
1866,43579,3,SAP,HHN,0,A,Jonh Pierson
1868,43579,3,MIA,SAP,-20,A,Jonh Pierson
1870,43579,10,SAP,MIA,10,A,Jonh Pierson
1871,43579,9,TEG,SAP,0,A,Jonh Pierson
1872,43579,10,MIA,TEG,-20,A,Jonh Pierson
1873,43579,3,FLL,MIA,0,A,Jonh Pierson
1875,43579,5,HAJ,FLL,-10,A,Jonh Pierson
1878,43579,8,SAP,MIA,-50,B,Jonh Pierson
1879,43579,6,HAJ,SAP,70,C,Jonh Pierson
1880,43579,8,SAP,TEG,30,A,Jonh Pierson
1892,43579,9,FLL,SAP,0,A,Jonh Pierson
1894,43579,4,HAJ,TEG,-20,A,Jonh Pierson
1895,43579,7,HHN,MIA,0,A,Jonh Pierson
1896,43579,4,SAP,FLL,-40,B,Jonh Pierson
1897,43579,3,HAJ,FLL,10,A,Jonh Pierson
1898,43579,1,SAP,HAJ,50,B,Jonh Pierson
1899,43579,3,SAP,HAJ,-40,B,Jonh Pierson
1900,43579,5,SAP,HHN,10,A,Jonh Pierson
1902,43579,10,TEG,HAJ,20,A,Jonh Pierson
1903,43579,6,MIA,SAP,-10,A,Jonh Pierson
1904,43579,2,FLL,SAP,0,A,Jonh Pierson
1909,43579,10,SAP,HAJ,-50,B,Jonh Pierson
1910,43579,8,HAJ,FLL,90,C,Jonh Pierson
1911,43579,4,SAP,TEG,-30,A,Jonh Pierson
1913,43579,5,SAP,HHN,0,A,Jonh Pierson
1914,43579,5,MIA,SAP,0,A,Jonh Pierson
1915,43579,4,FLL,SAP,30,A,Jonh Pierson
1916,43579,7,FLL,MIA,0,A,Jonh Pierson
1917,43579,9,HAJ,MIA,-10,A,Jonh Pierson
1918,43579,3,HAJ,SAP,10,A,Jonh Pierson
1919,43579,8,FLL,TEG,-30,A,Jonh Pierson
1920,43579,3,TEG,SAP,-50,B,Jonh Pierson
1921,43579,10,SAP,HHN,-10,A,Jonh Pierson
1923,43579,1,HHN,SAP,0,A,Jonh Pierson
1924,43579,5,SAP,HAJ,0,A,Jonh Pierson
1925,43579,4,HAJ,SAP,0,A,Jonh Pierson
1928,43579,4,SAP,MIA,80,C,Jonh Pierson
1931,43579,10,TEG,HAJ,50,B,Jonh Pierson
1932,43579,3,MIA,HAJ,-10,A,Jonh Pierson
1933,43579,4,FLL,SAP,30,A,Jonh Pierson
1934,43579,6,SAP,HHN,0,A,Jonh Pierson
1937,43579,8,TEG,MIA,-20,A,Jonh Pierson
1940,43579,6,TEG,HAJ,-30,A,Jonh Pierson
1941,43579,8,SAP,HAJ,0,A,Jonh Pierson
1942,43579,8,HHN,FLL,10,A,Jonh Pierson
1943,43579,5,HHN,TEG,-30,A,Jonh Pierson
1945,43579,6,HAJ,HHN,0,A,Jonh Pierson
1946,43579,7,MIA,SAP,30,A,Jonh Pierson
1947,43579,9,SAP,FLL,60,C,Jonh Pierson
1948,43579,4,TEG,HAJ,-40,B,Jonh Pierson
1949,43579,3,MIA,HAJ,80,C,Jonh Pierson
1950,43579,8,FLL,TEG,0,A,Jonh Pierson
1951,43579,8,FLL,MIA,40,B,Jonh Pierson
1952,43579,6,HAJ,FLL,-50,B,Jonh Pierson
1953,43579,2,HHN,TEG,10,A,Jonh Pierson
1954,43579,3,HHN,SAP,10,A,Jonh Pierson
1955,43579,9,SAP,HHN,10,A,Jonh Pierson
1956,43579,10,HAJ,HHN,60,C,Jonh Pierson
1958,43579,8,SAP,HAJ,-60,C,Jonh Pierson
1960,43579,7,MIA,SAP,0,A,Jonh Pierson
1961,43579,3,FLL,TEG,-10,A,Jonh Pierson
1962,43579,2,FLL,SAP,-30,A,Jonh Pierson
1963,43579,7,HAJ,HHN,-20,A,Jonh Pierson
1964,43579,2,HAJ,HHN,20,A,Jonh Pierson
1965,43579,4,FLL,SAP,0,A,Jonh Pierson
1966,43579,4,TEG,HAJ,10,A,Jonh Pierson
1967,43579,4,HAJ,MIA,0,A,Jonh Pierson
1968,43579,3,HHN,SAP,-10,A,Jonh Pierson
1969,43579,8,SAP,TEG,30,A,Jonh Pierson
1970,43579,4,HAJ,MIA,-80,C,Jonh Pierson
1971,43579,4,SAP,FLL,-10,A,Jonh Pierson
1972,43579,4,SAP,FLL,-30,A,Jonh Pierson
1973,43579,2,SAP,HAJ,-50,B,Jonh Pierson
1974,43579,7,SAP,HAJ,40,B,Jonh Pierson
1976,43579,7,MIA,SAP,-20,A,Jonh Pierson
1977,43579,9,MIA,SAP,-40,B,Jonh Pierson
1978,43579,5,SAP,HHN,10,A,Jonh Pierson
1979,43579,6,TEG,SAP,40,B,Jonh Pierson
1980,43579,6,MIA,HAJ,10,A,Jonh Pierson
1981,43579,4,FLL,SAP,0,A,Jonh Pierson
1982,43579,9,FLL,SAP,40,B,Jonh Pierson
1983,43579,9,SAP,TEG,-30,A,Jonh Pierson
1984,43579,8,HHN,MIA,-60,C,Jonh Pierson
1985,43579,8,HHN,FLL,0,A,Jonh Pierson
1986,43579,5,SAP,FLL,20,A,Jonh Pierson
1988,43579,7,SAP,HAJ,-10,A,Jonh Pierson
1991,43579,3,MIA,SAP,40,B,Jonh Pierson
1994,43579,9,HAJ,FLL,-40,B,Jonh Pierson
1996,43579,1,FLL,HAJ,-10,A,Jonh Pierson
1997,43579,7,TEG,FLL,0,A,Jonh Pierson
1998,43579,4,SAP,TEG,-60,C,Jonh Pierson
1999,43579,10,HHN,SAP,-30,A,Jonh Pierson
2002,43579,8,MIA,FLL,-40,B,Jonh Pierson
2003,43579,10,FLL,HAJ,-30,A,Jonh Pierson
2004,43579,9,SAP,HAJ,40,B,Jonh Pierson
2005,43579,10,MIA,TEG,0,A,Jonh Pierson
2008,43579,1,SAP,TEG,10,A,Jonh Pierson
2010,43579,4,HAJ,HHN,60,C,Jonh Pierson
2011,43579,3,HAJ,HHN,-50,B,Jonh Pierson
2012,43579,1,FLL,SAP,-20,A,Jonh Pierson
2013,43579,6,TEG,HAJ,0,A,Jonh Pierson
2014,43579,5,HAJ,MIA,-10,A,Jonh Pierson
2016,43579,10,SAP,TEG,-20,A,Jonh Pierson
2018,43579,5,MIA,HHN,70,C,Jonh Pierson
2019,43579,10,MIA,HHN,-70,C,Jonh Pierson
2021,43579,8,HAJ,MIA,0,A,Jonh Pierson
2022,43579,7,HAJ,MIA,40,B,Jonh Pierson
2023,43579,8,FLL,SAP,-30,A,Jonh Pierson
2025,43579,10,SAP,MIA,-20,A,Jonh Pierson
2026,43579,2,HHN,FLL,0,A,Jonh Pierson
2027,43579,6,HHN,FLL,-10,A,Jonh Pierson
2028,43579,3,SAP,HAJ,70,C,Jonh Pierson
2033,43579,2,MIA,TEG,30,A,Jonh Pierson
2035,43579,6,SAP,MIA,0,A,Jonh Pierson
2037,43579,6,MIA,TEG,-40,B,Jonh Pierson
2038,43579,5,FLL,MIA,-30,A,Jonh Pierson
2039,43579,10,SAP,FLL,0,A,Jonh Pierson
2040,43579,2,MIA,TEG,10,A,Jonh Pierson
2041,43579,5,FLL,SAP,0,A,Jonh Pierson
2042,43579,2,FLL,HHN,-30,A,Jonh Pierson
2043,43579,2,SAP,MIA,-40,B,Jonh Pierson
2044,43579,4,SAP,HAJ,-60,C,Jonh Pierson
2045,43579,9,HHN,HAJ,40,B,Jonh Pierson
2046,43579,10,HHN,TEG,10,A,Jonh Pierson
2047,43579,9,SAP,MIA,10,A,Jonh Pierson
2048,43579,8,HAJ,FLL,20,A,Jonh Pierson
2049,43579,7,MIA,TEG,-10,A,Jonh Pierson
2051,43579,5,TEG,HHN,0,A,Jonh Pierson
2052,43579,3,MIA,HHN,-80,C,Jonh Pierson
2053,43579,1,FLL,SAP,-40,B,Jonh Pierson
2054,43579,10,SAP,FLL,30,A,Jonh Pierson
2055,43579,9,SAP,HAJ,70,C,Jonh Pierson
2056,43579,6,SAP,HAJ,-20,A,Jonh Pierson
2057,43579,4,MIA,SAP,40,B,Jonh Pierson
2058,43579,3,MIA,SAP,0,A,Jonh Pierson
2059,43579,9,FLL,TEG,60,C,Jonh Pierson
2060,43579,8,HAJ,MIA,-20,A,Jonh Pierson
2061,43579,2,HAJ,FLL,20,A,Jonh Pierson
2063,43579,9,TEG,HAJ,0,A,Jonh Pierson
2064,43579,2,SAP,HAJ,-40,B,Jonh Pierson
2065,43579,2,HHN,FLL,0,A,Jonh Pierson
2067,43579,9,SAP,HAJ,-20,A,Jonh Pierson
2068,43579,3,MIA,SAP,-40,B,Jonh Pierson
2069,43579,8,MIA,SAP,70,C,Jonh Pierson
2070,43579,10,SAP,FLL,30,A,Jonh Pierson
2071,43579,8,TEG,HAJ,-40,B,Jonh Pierson
2072,43579,2,MIA,SAP,10,A,Jonh Pierson
2073,43579,1,FLL,SAP,0,A,Jonh Pierson
2074,43579,2,SAP,MIA,40,B,Jonh Pierson
2076,43579,6,MIA,SAP,0,A,Jonh Pierson
2077,43579,4,FLL,HAJ,-50,B,Jonh Pierson
2078,43579,9,SAP,HAJ,0,A,Jonh Pierson
2079,43579,6,SAP,FLL,-30,A,Jonh Pierson
2080,43579,6,HAJ,TEG,-60,C,Jonh Pierson
2081,43579,2,HAJ,SAP,0,A,Jonh Pierson
2082,43579,8,FLL,HHN,0,A,Jonh Pierson
2083,43579,1,TEG,MIA,70,C,Jonh Pierson
2084,43579,5,HAJ,FLL,50,B,Jonh Pierson
2085,43579,2,SAP,HAJ,10,A,Jonh Pierson
2086,43579,6,SAP,HAJ,-10,A,Jonh Pierson
2087,43579,7,SAP,FLL,0,A,Jonh Pierson
2088,43579,8,MIA,TEG,60,C,Jonh Pierson
2089,43579,6,MIA,SAP,0,A,Jonh Pierson
2090,43579,1,SAP,HHN,-60,C,Jonh Pierson
2091,43579,7,TEG,HHN,-70,C,Jonh Pierson
2092,43579,9,HAJ,SAP,10,A,Jonh Pierson
2093,43579,3,FLL,MIA,-10,A,Jonh Pierson
2094,43579,10,TEG,MIA,-20,A,Jonh Pierson
2095,43579,7,SAP,HHN,-50,B,Jonh Pierson
2096,43579,1,TEG,MIA,-60,C,Jonh Pierson
2097,43579,6,MIA,SAP,40,B,Jonh Pierson
2098,43579,1,FLL,TEG,-50,B,Jonh Pierson
2099,43579,2,FLL,SAP,-10,A,Jonh Pierson
2100,43579,2,SAP,TEG,-30,A,Jonh Pierson
2101,43579,8,HHN,MIA,-30,A,Jonh Pierson
2102,43579,7,HHN,FLL,-30,A,Jonh Pierson
2103,43579,6,SAP,FLL,-30,A,Jonh Pierson
2105,43579,1,SAP,HAJ,-70,C,Jonh Pierson
2106,43579,3,SAP,FLL,20,A,Jonh Pierson
2107,43579,8,TEG,SAP,-10,A,Jonh Pierson
2108,43579,2,MIA,HAJ,70,C,Jonh Pierson
2109,43579,1,FLL,SAP,-30,A,Jonh Pierson
2110,43579,8,TEG,SAP,-40,B,Jonh Pierson
2111,43579,7,MIA,FLL,0,A,Jonh Pierson
2112,43579,2,FLL,HAJ,-70,C,Jonh Pierson
2113,43579,3,FLL,HAJ,0,A,Jonh Pierson
2114,43579,7,SAP,FLL,0,A,Jonh Pierson
2115,43579,7,SAP,TEG,30,A,Jonh Pierson
2116,43579,6,HAJ,SAP,-70,C,Jonh Pierson
2117,43579,1,HHN,SAP,20,A,Jonh Pierson
2118,43579,1,HHN,SAP,30,A,Jonh Pierson
2120,43579,9,HAJ,MIA,50,B,Jonh Pierson
2121,43579,2,SAP,MIA,10,A,Jonh Pierson
2123,43579,7,SAP,TEG,10,A,Jonh Pierson
2124,43579,5,MIA,HAJ,0,A,Jonh Pierson
2125,43579,3,FLL,SAP,-10,A,Jonh Pierson
2126,43579,7,FLL,SAP,-60,C,Jonh Pierson
2127,43579,9,HHN,HAJ,30,A,Jonh Pierson
2128,43579,9,HHN,HAJ,-50,B,Jonh Pierson
2129,43579,9,SAP,FLL,-40,B,Jonh Pierson
2130,43579,8,HAJ,TEG,-70,C,Jonh Pierson
2133,43579,1,TEG,SAP,-20,A,Jonh Pierson
2134,43579,3,MIA,SAP,30,A,Jonh Pierson
2135,43579,9,FLL,MIA,0,A,Jonh Pierson
2136,43579,3,FLL,MIA,-20,A,Jonh Pierson
2137,43579,9,HAJ,SAP,0,A,Jonh Pierson
2138,43579,4,HAJ,TEG,50,B,Jonh Pierson
2139,43579,7,HHN,HAJ,10,A,Jonh Pierson
2141,43579,8,HAJ,SAP,-20,A,Jonh Pierson
2143,43579,2,SAP,HHN,30,A,Jonh Pierson
2145,43579,5,MIA,HAJ,10,A,Jonh Pierson
2146,43579,2,FLL,MIA,-30,A,Jonh Pierson
2147,43579,6,TEG,SAP,30,A,Jonh Pierson
2148,43579,1,MIA,TEG,10,A,Jonh Pierson
2149,43579,10,FLL,MIA,-10,A,Jonh Pierson
2151,43579,4,SAP,FLL,-90,C,Jonh Pierson
2152,43579,8,SAP,HAJ,50,B,Jonh Pierson
2153,43579,5,SAP,HHN,-40,B,Jonh Pierson
2154,43579,3,HHN,MIA,50,B,Jonh Pierson
2155,43579,7,HHN,SAP,10,A,Jonh Pierson
2156,43579,5,SAP,TEG,-50,B,Jonh Pierson
2157,43579,10,HAJ,MIA,0,A,Jonh Pierson
2158,43579,10,SAP,FLL,0,A,Jonh Pierson
2159,43579,10,SAP,FLL,-30,A,Jonh Pierson
2160,43579,4,TEG,SAP,-10,A,Jonh Pierson
2161,43579,10,MIA,HHN,-40,B,Jonh Pierson
2162,43579,9,FLL,HHN,-10,A,Jonh Pierson
2163,43579,7,FLL,SAP,30,A,Jonh Pierson
2165,43579,7,HAJ,SAP,40,B,Jonh Pierson
2166,43579,2,FLL,SAP,0,A,Jonh Pierson
2167,43579,1,TEG,FLL,60,C,Jonh Pierson
2168,43579,6,SAP,HAJ,50,B,Jonh Pierson
2169,43579,9,HHN,HAJ,-80,C,Jonh Pierson
2170,43579,1,HHN,TEG,-30,A,Jonh Pierson
2171,43579,7,SAP,MIA,20,A,Jonh Pierson
2172,43579,4,HAJ,FLL,50,B,Jonh Pierson
2173,43579,1,SAP,FLL,-20,A,Jonh Pierson
2174,43579,4,SAP,HAJ,0,A,Jonh Pierson
2175,43579,10,SAP,HAJ,-20,A,Jonh Pierson
2176,43579,10,MIA,HHN,0,A,Jonh Pierson
2177,43579,7,FLL,SAP,20,A,Jonh Pierson
2178,43579,8,FLL,HAJ,40,B,Jonh Pierson
2179,43579,5,HAJ,SAP,50,B,Jonh Pierson
2180,43579,1,HAJ,SAP,30,A,Jonh Pierson
2182,43579,8,TEG,HAJ,0,A,Jonh Pierson
2183,43579,10,HAJ,HHN,40,B,Jonh Pierson
2190,43579,4,SAP,MIA,10,A,Jonh Pierson
2191,43579,9,TEG,FLL,50,B,Jonh Pierson
2192,43579,4,MIA,FLL,-60,C,Jonh Pierson
2193,43579,1,FLL,HAJ,-70,C,Jonh Pierson
2194,43579,5,FLL,HAJ,-70,C,Jonh Pierson
2195,43579,3,HAJ,SAP,-30,A,Jonh Pierson
2196,43579,8,HAJ,SAP,-80,C,Jonh Pierson
2197,43579,3,HHN,TEG,-20,A,Jonh Pierson
2199,43579,2,HAJ,SAP,30,A,Jonh Pierson
2200,43579,3,SAP,MIA,-10,A,Jonh Pierson
2201,43579,3,SAP,MIA,-80,C,Jonh Pierson
2203,43579,5,MIA,TEG,80,C,Jonh Pierson
2204,43579,4,FLL,HAJ,10,A,Jonh Pierson
2206,43579,4,HAJ,TEG,40,B,Jonh Pierson
2207,43579,1,HAJ,SAP,-60,C,Jonh Pierson
2208,43579,5,FLL,HHN,20,A,Jonh Pierson
2209,43579,2,TEG,MIA,40,B,Jonh Pierson
2211,43579,1,SAP,HAJ,-50,B,Jonh Pierson
2212,43579,7,SAP,HAJ,-60,C,Jonh Pierson
2213,43579,2,SAP,FLL,0,A,Jonh Pierson
2214,43579,2,MIA,TEG,-60,C,Jonh Pierson
2215,43579,10,MIA,SAP,-70,C,Jonh Pierson
2216,43579,7,SAP,HHN,50,B,Jonh Pierson
2217,43579,8,TEG,HHN,-50,B,Jonh Pierson
2218,43579,10,MIA,SAP,30,A,Jonh Pierson
2219,43579,9,FLL,HAJ,20,A,Jonh Pierson
2220,43579,7,TEG,SAP,20,A,Jonh Pierson
2221,43579,6,MIA,SAP,-10,A,Jonh Pierson
2223,43579,8,FLL,HAJ,30,A,Jonh Pierson
2224,43579,2,SAP,HAJ,-10,A,Jonh Pierson
2225,43579,8,SAP,HHN,0,A,Jonh Pierson
2226,43579,5,HAJ,HHN,10,A,Jonh Pierson
2227,43579,9,HHN,SAP,50,B,Jonh Pierson
2228,43579,10,HHN,MIA,0,A,Jonh Pierson
2229,43579,9,SAP,MIA,-20,A,Jonh Pierson
2230,43579,4,HAJ,SAP,10,A,Jonh Pierson
2231,43579,1,SAP,HAJ,30,A,Jonh Pierson
2232,43579,6,TEG,FLL,-20,A,Jonh Pierson
2233,43579,4,MIA,TEG,-20,A,Jonh Pierson
2234,43579,5,FLL,SAP,-10,A,Jonh Pierson
2235,43579,9,FLL,HHN,50,B,Jonh Pierson
2237,43579,9,HHN,FLL,10,A,Jonh Pierson
2238,43579,7,HHN,HAJ,30,A,Jonh Pierson
2239,43579,2,SAP,HAJ,-10,A,Jonh Pierson
2240,43579,7,HAJ,TEG,30,A,Jonh Pierson
2241,43579,10,SAP,MIA,-20,A,Jonh Pierson
2242,43579,9,SAP,FLL,-80,C,Jonh Pierson
2244,43579,4,MIA,SAP,0,A,Jonh Pierson
2245,43579,5,FLL,HHN,-70,C,Jonh Pierson
2246,43579,7,FLL,HHN,-30,A,Jonh Pierson
2247,43579,1,HAJ,SAP,50,B,Jonh Pierson
2249,43579,3,FLL,SAP,40,B,Jonh Pierson
2251,43579,8,HAJ,TEG,0,A,Jonh Pierson
2253,43579,6,SAP,HHN,-40,B,Jonh Pierson
2254,43579,9,SAP,HHN,-70,C,Jonh Pierson
2255,43579,7,MIA,SAP,0,A,Jonh Pierson
2256,43579,2,FLL,HAJ,20,A,Jonh Pierson
2257,43579,7,TEG,MIA,50,B,Jonh Pierson
2258,43579,4,MIA,SAP,20,A,Jonh Pierson
2259,43579,7,FLL,TEG,20,A,Jonh Pierson
2260,43579,4,FLL,MIA,0,A,Jonh Pierson
2261,43579,9,SAP,FLL,0,A,Jonh Pierson
2262,43579,4,SAP,FLL,20,A,Jonh Pierson
2265,43579,1,HHN,MIA,0,A,Jonh Pierson
2267,43579,3,HAJ,TEG,50,B,Jonh Pierson
2270,43579,5,SAP,MIA,20,A,Jonh Pierson
2272,43579,9,MIA,SAP,0,A,Jonh Pierson
2273,43579,7,SAP,TEG,30,A,Jonh Pierson
2274,43579,3,TEG,MIA,-30,A,Jonh Pierson
2275,43579,10,MIA,FLL,-10,A,Jonh Pierson
2277,43579,2,FLL,HAJ,-60,C,Jonh Pierson
2279,43579,6,HAJ,SAP,-60,C,Jonh Pierson
2280,43579,7,HHN,SAP,30,A,Jonh Pierson
2281,43579,7,SAP,TEG,-30,A,Jonh Pierson
2282,43579,3,HAJ,MIA,-40,B,Jonh Pierson
2283,43579,4,SAP,FLL,70,C,Jonh Pierson
2284,43579,8,SAP,FLL,0,A,Jonh Pierson
2285,43579,8,SAP,HAJ,40,B,Jonh Pierson
2286,43579,1,MIA,HAJ,80,C,Jonh Pierson
2287,43579,10,MIA,FLL,50,B,Jonh Pierson
2288,43579,1,SAP,TEG,-10,A,Jonh Pierson
2290,43579,4,HAJ,SAP,-10,A,Jonh Pierson
2291,43579,7,FLL,SAP,-10,A,Jonh Pierson
2292,43579,2,TEG,FLL,0,A,Jonh Pierson
2294,43579,1,FLL,HAJ,10,A,Jonh Pierson
2297,43579,2,SAP,FLL,20,A,Jonh Pierson
2298,43579,7,SAP,TEG,40,B,Jonh Pierson
2300,43579,2,SAP,HHN,40,B,Jonh Pierson
2301,43579,6,SAP,HHN,20,A,Jonh Pierson
2302,43579,2,MIA,SAP,0,A,Jonh Pierson
2303,43579,7,FLL,MIA,-60,C,Jonh Pierson
2304,43579,6,FLL,MIA,0,A,Jonh Pierson
2305,43579,8,HAJ,SAP,-50,B,Jonh Pierson
2306,43579,6,HAJ,TEG,80,C,Jonh Pierson
2307,43579,1,FLL,SAP,20,A,Jonh Pierson
2308,43579,2,TEG,HHN,-30,A,Jonh Pierson
2309,43579,8,SAP,HHN,30,A,Jonh Pierson
2311,43579,6,SAP,MIA,-40,B,Jonh Pierson
2312,43579,2,SAP,MIA,-40,B,Jonh Pierson
2313,43579,3,MIA,SAP,0,A,Jonh Pierson
2314,43579,4,MIA,TEG,-40,B,Jonh Pierson
2315,43579,7,SAP,MIA,0,A,Jonh Pierson
2316,43579,5,TEG,FLL,10,A,Jonh Pierson
2317,43579,5,HAJ,TEG,-20,A,Jonh Pierson
2318,43579,2,FLL,SAP,30,A,Jonh Pierson
2319,43579,1,TEG,HHN,40,B,Jonh Pierson
2320,43579,4,SAP,MIA,40,B,Jonh Pierson
2321,43579,6,HHN,SAP,-10,A,Jonh Pierson
2322,43579,2,HHN,TEG,30,A,Jonh Pierson
2323,43579,8,SAP,HAJ,0,A,Jonh Pierson
2325,43579,7,SAP,FLL,40,B,Jonh Pierson
2326,43579,6,SAP,TEG,80,C,Jonh Pierson
2328,43579,5,MIA,HHN,30,A,Jonh Pierson
2329,43579,5,FLL,HHN,20,A,Jonh Pierson
2331,43579,5,MIA,HAJ,10,A,Jonh Pierson
2332,43579,4,MIA,SAP,-30,A,Jonh Pierson
2333,43579,8,FLL,SAP,-30,A,Jonh Pierson
2334,43579,3,SAP,TEG,0,A,Jonh Pierson
2336,43579,10,HAJ,HHN,-10,A,Jonh Pierson
2337,43579,2,HHN,SAP,0,A,Jonh Pierson
2338,43579,9,SAP,HHN,40,B,Jonh Pierson
2339,43579,5,HAJ,SAP,50,B,Jonh Pierson
2340,43579,2,SAP,HAJ,70,C,Jonh Pierson
2342,43579,5,TEG,SAP,0,A,Jonh Pierson
2343,43579,7,MIA,TEG,0,A,Jonh Pierson
2344,43579,5,FLL,MIA,-50,B,Jonh Pierson
2346,43579,10,HAJ,FLL,10,A,Jonh Pierson
2348,43579,5,FLL,HAJ,10,A,Jonh Pierson
2349,43579,4,SAP,MIA,50,B,Jonh Pierson
2350,43579,2,HAJ,SAP,-20,A,Jonh Pierson
2351,43579,7,SAP,TEG,70,C,Jonh Pierson
2352,43579,2,SAP,MIA,40,B,Jonh Pierson
2353,43579,10,SAP,FLL,10,A,Jonh Pierson
2354,43579,3,MIA,FLL,10,A,Jonh Pierson
2355,43579,2,MIA,HAJ,40,B,Jonh Pierson
2356,43579,8,FLL,HHN,20,A,Jonh Pierson
2357,43579,9,HAJ,HHN,0,A,Jonh Pierson
2358,43579,7,HAJ,SAP,-10,A,Jonh Pierson
2359,43579,8,FLL,HAJ,-30,A,Jonh Pierson
2360,43579,2,TEG,SAP,0,A,Jonh Pierson
2362,43579,4,HHN,FLL,-10,A,Jonh Pierson
2364,43579,4,SAP,HHN,-60,C,Jonh Pierson
2365,43579,1,MIA,HHN,-30,A,Jonh Pierson
2366,43579,10,FLL,HAJ,20,A,Jonh Pierson
2367,43579,8,SAP,FLL,-10,A,Jonh Pierson
2368,43579,7,MIA,TEG,-20,A,Jonh Pierson
2369,43579,4,MIA,SAP,10,A,Jonh Pierson
2370,43579,10,FLL,SAP,0,A,Jonh Pierson
2373,43579,1,HAJ,MIA,50,B,Jonh Pierson
2374,43579,2,HAJ,MIA,-40,B,Jonh Pierson
2375,43579,9,FLL,SAP,-30,A,Jonh Pierson
2390,43579,10,FLL,SAP,-10,A,Jonh Pierson
2391,43579,1,TEG,SAP,40,B,Jonh Pierson
2395,43579,10,SAP,MIA,-20,A,Jonh Pierson
2397,43579,8,MIA,SAP,-10,A,Jonh Pierson
2398,43579,6,SAP,TEG,-60,C,Jonh Pierson
2399,43579,9,TEG,MIA,-70,C,Jonh Pierson
2400,43579,7,MIA,FLL,0,A,Jonh Pierson
2401,43579,4,FLL,TEG,-20,A,Jonh Pierson
2402,43579,7,TEG,SAP,50,B,Jonh Pierson
2403,43579,2,HAJ,HHN,-30,A,Jonh Pierson
2404,43579,1,FLL,MIA,-20,A,Jonh Pierson
2405,43579,6,TEG,SAP,-60,C,Jonh Pierson
2406,43579,2,SAP,TEG,10,A,Jonh Pierson
2407,43579,3,SAP,MIA,-30,A,Jonh Pierson
2408,43579,2,SAP,FLL,10,A,Jonh Pierson
2409,43579,8,SAP,TEG,40,B,Jonh Pierson
2411,43579,8,SAP,HHN,30,A,Jonh Pierson
2412,43579,4,MIA,HHN,-40,B,Jonh Pierson
2413,43579,10,MIA,SAP,-10,A,Jonh Pierson
2414,43579,4,SAP,HAJ,50,B,Jonh Pierson
2415,43579,8,HAJ,MIA,0,A,Jonh Pierson
2416,43579,2,HAJ,SAP,70,C,Jonh Pierson
2417,43579,7,FLL,TEG,0,A,Jonh Pierson
2418,43579,4,TEG,SAP,0,A,Jonh Pierson
2419,43579,3,SAP,HHN,-30,A,Jonh Pierson
2421,43579,9,HHN,SAP,0,A,Jonh Pierson
2422,43579,1,SAP,TEG,-60,C,Jonh Pierson
2424,43579,4,MIA,FLL,-50,B,Jonh Pierson
2425,43579,5,SAP,FLL,20,A,Jonh Pierson
2426,43579,5,TEG,HAJ,0,A,Jonh Pierson
2427,43579,1,MIA,HAJ,-50,B,Jonh Pierson
2429,43579,9,FLL,TEG,-40,B,Jonh Pierson
2430,43579,3,HAJ,SAP,50,B,Jonh Pierson
2431,43579,5,HAJ,HHN,-30,A,Jonh Pierson
2432,43579,6,FLL,MIA,0,A,Jonh Pierson
2433,43579,2,TEG,SAP,0,A,Jonh Pierson
2434,43579,6,SAP,TEG,-60,C,Jonh Pierson
2435,43579,3,HHN,SAP,60,C,Jonh Pierson
2436,43579,6,HHN,SAP,-50,B,Jonh Pierson
